Problema,Tipo
Cesar tiene 34 manzanas y Federico tiene 62 peras ¿Cuantos frutas hay en total?,Suma
pablito  tiene 16 teles y suma 71 teles ¿Cuantos tienen entre los dos?,Suma
programador tiene 31 moviles y le quitan 10 moviles ¿Cuantos le queda?,Resta
Francisco tiene 13 balones de rugby y Lorena tiene 13 balones de futbol ¿Cuantos balones hay en total?,Suma
Gustavo tiene 37 balones de voley y Roberto tiene 63 balones de voley ¿Cuantos balones hay en total?,Suma
un mecanico tiene 83 moviles y con una diferencia 30 moviles ¿Cuantos le queda?,Resta
un mecanico tiene 56 teles y le extraen 42 teles ¿Cuanto queda?,Resta
Celeste tiene 31 balones de futbol y Roberto tiene 22 balones de tenis ¿Cuantos balones hay en total?,Suma
un obrero tiene 73 unidades y le quitan 67 unidades ¿Cuanto queda?,Resta
cirujano tiene 26 sillas y suma 62 sillas ¿Cuantos tienen entre los dos?,Suma
hay 18 pajaros en un arbol y se van volando 89 ¿Cuantos pajaros quedan?,Resta
Pedro tiene 93 uvas y Julio tiene 96 uvas ¿Cuantos frutas hay en total?,Suma
Cesar tiene 85 balones de tenis y Pablo tiene 47 balones de tenis ¿Cuantos balones hay en total?,Suma
Julio tiene 60 balones de futbol y Federico tiene 93 balones de basquet ¿Cuantos balones hay en total?,Suma
un perro tiene 23 lapices y suma 86 lapices ¿Cuantos hay al final ?,Suma
un camarero tiene 100 moviles y añade 81 moviles ¿Cuantos tienen entre los dos?,Suma
un actor tiene 96 coches y excluye 59 coches ¿Cuanto queda?,Resta
Una azafata tiene 11 unidades y suma 56 unidades ¿Cuantos hay al final ?,Suma
un albañil tiene 69 coches y le quitan 40 coches ¿Cuantos le queda?,Resta
piloto tiene 94 unidades y con una diferencia 50 unidades ¿Cuantos tiene al final?,Resta
profesor tiene 87 relojes y le extraen 65 relojes ¿Cuantos tiene al final?,Resta
un obrero tiene 32 moviles y le entregan 10 moviles ¿Cuantos hay en total?,Suma
piloto tiene 30 mesas y incluye 49 mesas ¿Cuantos hay en total?,Suma
Lucas tiene 77 peras y Cesar tiene 2 toronjas ¿Cuantos frutas hay en total?,Suma
Cesar tiene 55 manzanas y Roberto tiene 27 papayas ¿Cuantos frutas hay en total?,Suma
un obrero tiene 23 piedras y le dan 95 piedras ¿Cuantos hay en total?,Suma
un policia tiene 57 teles y le extraen 19 teles ¿Cuantos tiene al final?,Resta
Roberto tiene 14 balones de futbol y Gustavo tiene 93 balones de voley ¿Cuantos balones hay en total?,Suma
piloto tiene 36 unidades y excluye 27 unidades ¿Cuanto queda?,Resta
hay 33 niños en clase y se van 40 ¿Cuantos niños quedan?,Resta
cirujano tiene 89 lapices y añade 82 lapices ¿Cuantos tienen entre los dos?,Suma
Julio tiene 87 toronjas y Federico tiene 77 peras ¿Cuantos frutas hay en total?,Suma
Un carpitero tiene 60 carteras y con una diferencia 10 carteras ¿Cuantos le queda?,Resta
un camarero tiene 78 piedras y resta 20 piedras ¿Cuantos tiene al final?,Resta
Juan tiene 81 balones de basquet y Pedro tiene 92 balones de basquet ¿Cuantos balones hay en total?,Suma
un camarero tiene 30 coches y le dan 10 coches ¿Cuantos hay en total?,Suma
una actriz tiene 53 canicas y excluye 4 canicas ¿Cuanto queda?,Resta
pablito  tiene 36 unidades y le quitan 21 unidades ¿Cuanto queda?,Resta
profesor tiene 66 relojes y suma 77 relojes ¿Cuantos hay al final ?,Suma
piloto tiene 75 mesas y incluye 46 mesas ¿Cuantos tienen entre los dos?,Suma
hay 83 niños en clase y se van 17 ¿Cuantos niños quedan?,Resta
fontanero tiene 22 sillas y le entregan 75 sillas ¿Cuantos tienen entre los dos?,Suma
cirujano tiene 76 unidades y suma 78 unidades ¿Cuantos hay al final ?,Suma
cirujano tiene 80 coches y le extraen 40 coches ¿Cuanto queda?,Resta
un camarero tiene 22 balones y le entregan 45 balones ¿Cuantos hay en total?,Suma
Roberto tiene 37 balones de rugby y Pablo tiene 90 balones de futbol ¿Cuantos balones hay en total?,Suma
perro tiene 13 relojes y incluye 35 relojes ¿Cuantos hay al final ?,Suma
un perro tiene 82 carteras y incluye 18 carteras ¿Cuantos hay en total?,Suma
Julio tiene 75 balones de voley y Gustavo tiene 27 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 10 pajaros en un arbol y se van volando 5 ¿Cuantos pajaros quedan?,Resta
perro tiene 32 unidades y incluye 44 unidades ¿Cuantos hay en total?,Suma
un policia tiene 65 teles y le dan 61 teles ¿Cuantos hay en total?,Suma
hay 78 niños en clase y se van 21 ¿Cuantos niños quedan?,Resta
ingeniero tiene 13 frutas y añade 81 frutas ¿Cuantos hay al final ?,Suma
Lorena tiene 30 balones de futbol y Gustavo tiene 93 balones de tenis ¿Cuantos balones hay en total?,Suma
profesor tiene 74 relojes y le extraen 52 relojes ¿Cuantos tiene al final?,Resta
Enrique tiene 72 carteras y suma 80 carteras ¿Cuantos hay al final ?,Suma
un policia tiene 25 frutas y le dan 72 frutas ¿Cuantos hay al final ?,Suma
fontanero tiene 85 relojes y le dan 93 relojes ¿Cuantos hay al final ?,Suma
Cesar tiene 32 balones de tenis y Francisco tiene 3 balones de rugby ¿Cuantos balones hay en total?,Suma
hay 7 pajaros en un arbol y se van volando 93 ¿Cuantos pajaros quedan?,Resta
hay 66 tortillas en una mesa y se comen 63 ¿Cuantos tortillas quedan?,Resta
Julio tiene 54 platano y Juan tiene 48 uvas ¿Cuantos frutas hay en total?,Suma
Julio tiene 43 coco y Ana tiene 3 sandias ¿Cuantos frutas hay en total?,Suma
medico tiene 45 relojes y incluye 33 relojes ¿Cuantos tienen entre los dos?,Suma
hay 60 niños en clase y se van 78 ¿Cuantos niños quedan?,Resta
Pedro tiene 18 peras y Federico tiene 82 papayas ¿Cuantos frutas hay en total?,Suma
una actriz tiene 53 coches y con una diferencia 2 coches ¿Cuanto queda?,Resta
un mecanico tiene 65 moviles y con una diferencia 54 moviles ¿Cuantos tiene al final?,Resta
Un carpitero tiene 94 animales y resta 9 animales ¿Cuanto queda?,Resta
un obrero tiene 71 carteras y incluye 37 carteras ¿Cuantos hay en total?,Suma
un obrero tiene 56 animales y excluye 42 animales ¿Cuantos le queda?,Resta
programador tiene 97 mesas y le extraen 18 mesas ¿Cuantos tiene al final?,Resta
Lucas tiene 25 papayas y Cesar tiene 19 peras ¿Cuantos frutas hay en total?,Suma
Federico tiene 66 manzanas y Roberto tiene 7 peras ¿Cuantos frutas hay en total?,Suma
fontanero tiene 41 animales y excluye 35 animales ¿Cuantos tiene al final?,Resta
profesor tiene 73 lapices y excluye 6 lapices ¿Cuantos tiene al final?,Resta
cirujano tiene 59 teles y le dan 18 teles ¿Cuantos hay al final ?,Suma
Federico tiene 17 balones de basquet y Juan tiene 99 balones de rugby ¿Cuantos balones hay en total?,Suma
Lorena tiene 9 platano y Celeste tiene 86 melocotones ¿Cuantos frutas hay en total?,Suma
un actor tiene 50 moviles y incluye 39 moviles ¿Cuantos hay en total?,Suma
un perro tiene 55 carteras y incluye 68 carteras ¿Cuantos tienen entre los dos?,Suma
hay 21 niños en clase y se van 72 ¿Cuantos niños quedan?,Resta
perro tiene 52 coches y suma 25 coches ¿Cuantos hay al final ?,Suma
programador tiene 86 unidades y excluye 62 unidades ¿Cuanto queda?,Resta
Enrique tiene 75 coches y excluye 25 coches ¿Cuantos tiene al final?,Resta
hay 32 tortillas en una mesa y se comen 9 ¿Cuantos tortillas quedan?,Resta
Enrique tiene 83 frutas y resta 52 frutas ¿Cuantos le queda?,Resta
cirujano tiene 67 piedras y con una diferencia 20 piedras ¿Cuantos le queda?,Resta
pablito  tiene 99 animales y le extraen 92 animales ¿Cuanto queda?,Resta
hay 84 tortillas en una mesa y se comen 29 ¿Cuantos tortillas quedan?,Resta
hay 63 niños en clase y se van 75 ¿Cuantos niños quedan?,Resta
hay 20 tortillas en una mesa y se comen 50 ¿Cuantos tortillas quedan?,Resta
hay 82 niños en clase y se van 48 ¿Cuantos niños quedan?,Resta
Ana tiene 24 peras y Roberto tiene 75 uvas ¿Cuantos frutas hay en total?,Suma
un cirujano tiene 12 carteras y le entregan 76 carteras ¿Cuantos hay al final ?,Suma
hay 12 tortillas en una mesa y se comen 32 ¿Cuantos tortillas quedan?,Resta
un actor tiene 59 moviles y le extraen 39 moviles ¿Cuantos tiene al final?,Resta
Federico tiene 14 papayas y Juan tiene 43 ciruela ¿Cuantos frutas hay en total?,Suma
Lucas tiene 48 coco y Pedro tiene 64 peras ¿Cuantos frutas hay en total?,Suma
un camarero tiene 67 relojes y con una diferencia 11 relojes ¿Cuantos tiene al final?,Resta
programador tiene 27 relojes y excluye 26 relojes ¿Cuantos le queda?,Resta
Julio tiene 5 sandias y Cesar tiene 29 toronjas ¿Cuantos frutas hay en total?,Suma
Francisco tiene 67 balones de rugby y Cesar tiene 16 balones de rugby ¿Cuantos balones hay en total?,Suma
Juan tiene 91 balones de rugby y Celeste tiene 55 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 80 tortillas en una mesa y se comen 57 ¿Cuantos tortillas quedan?,Resta
hay 2 tortillas en una mesa y se comen 24 ¿Cuantos tortillas quedan?,Resta
hay 81 tortillas en una mesa y se comen 87 ¿Cuantos tortillas quedan?,Resta
Lucas tiene 24 ciruela y Cesar tiene 95 manzanas ¿Cuantos frutas hay en total?,Suma
hay 93 niños en clase y se van 81 ¿Cuantos niños quedan?,Resta
cirujano tiene 56 relojes y le dan 65 relojes ¿Cuantos tienen entre los dos?,Suma
Un carpitero tiene 90 coches y incluye 100 coches ¿Cuantos hay al final ?,Suma
Celeste tiene 64 balones de tenis y Ana tiene 91 balones de rugby ¿Cuantos balones hay en total?,Suma
un actor tiene 50 pajaros y le dan 64 pajaros ¿Cuantos hay al final ?,Suma
un obrero tiene 85 sillas y le extraen 16 sillas ¿Cuanto queda?,Resta
Cesar tiene 58 balones de basquet y Lorena tiene 52 balones de basquet ¿Cuantos balones hay en total?,Suma
cirujano tiene 44 mesas y le extraen 23 mesas ¿Cuanto queda?,Resta
hay 15 tortillas en una mesa y se comen 91 ¿Cuantos tortillas quedan?,Resta
un perro tiene 52 canicas y incluye 20 canicas ¿Cuantos hay en total?,Suma
Lorena tiene 42 coco y Cesar tiene 13 sandias ¿Cuantos frutas hay en total?,Suma
Cesar tiene 14 balones de voley y Lucas tiene 39 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 76 niños en clase y se van 98 ¿Cuantos niños quedan?,Resta
programador tiene 86 frutas y con una diferencia 75 frutas ¿Cuantos tiene al final?,Resta
Un carpitero tiene 74 frutas y excluye 69 frutas ¿Cuantos tiene al final?,Resta
hay 24 niños en clase y se van 33 ¿Cuantos niños quedan?,Resta
hay 6 pajaros en un arbol y se van volando 79 ¿Cuantos pajaros quedan?,Resta
Celeste tiene 41 balones de rugby y Federico tiene 68 balones de voley ¿Cuantos balones hay en total?,Suma
Una azafata tiene 83 teles y resta 80 teles ¿Cuantos tiene al final?,Resta
Lorena tiene 24 balones de basquet y Pedro tiene 74 balones de tenis ¿Cuantos balones hay en total?,Suma
piloto tiene 45 moviles y le extraen 31 moviles ¿Cuantos le queda?,Resta
jose tiene 47 carteras y incluye 4 carteras ¿Cuantos hay al final ?,Suma
un actor tiene 73 animales y le entregan 87 animales ¿Cuantos hay en total?,Suma
hay 47 pajaros en un arbol y se van volando 12 ¿Cuantos pajaros quedan?,Resta
Un carpitero tiene 94 balones y le entregan 23 balones ¿Cuantos hay en total?,Suma
Un carpitero tiene 63 coches y suma 48 coches ¿Cuantos tienen entre los dos?,Suma
un camarero tiene 94 lapices y resta 48 lapices ¿Cuantos le queda?,Resta
piloto tiene 17 piedras y le dan 10 piedras ¿Cuantos hay en total?,Suma
perro tiene 61 relojes y le dan 19 relojes ¿Cuantos hay al final ?,Suma
un perro tiene 21 mesas y añade 77 mesas ¿Cuantos hay en total?,Suma
un cirujano tiene 87 frutas y le quitan 21 frutas ¿Cuanto queda?,Resta
Ana tiene 73 peras y Julio tiene 95 manzanas ¿Cuantos frutas hay en total?,Suma
un cirujano tiene 83 animales y excluye 80 animales ¿Cuantos le queda?,Resta
medico tiene 55 relojes y resta 46 relojes ¿Cuantos le queda?,Resta
paloma tiene 85 piedras y le extraen 54 piedras ¿Cuanto queda?,Resta
hay 36 tortillas en una mesa y se comen 77 ¿Cuantos tortillas quedan?,Resta
hay 40 niños en clase y se van 83 ¿Cuantos niños quedan?,Resta
un obrero tiene 60 pajaros y incluye 31 pajaros ¿Cuantos hay en total?,Suma
Cesar tiene 44 ciruela y Julio tiene 74 manzanas ¿Cuantos frutas hay en total?,Suma
un cirujano tiene 53 canicas y le dan 79 canicas ¿Cuantos tienen entre los dos?,Suma
hay 66 pajaros en un arbol y se van volando 56 ¿Cuantos pajaros quedan?,Resta
hay 94 tortillas en una mesa y se comen 2 ¿Cuantos tortillas quedan?,Resta
un cirujano tiene 59 coches y le dan 1 coches ¿Cuantos hay en total?,Suma
Ana tiene 72 peras y Juan tiene 90 melocotones ¿Cuantos frutas hay en total?,Suma
piloto tiene 45 moviles y le entregan 79 moviles ¿Cuantos hay al final ?,Suma
piloto tiene 85 carteras y incluye 34 carteras ¿Cuantos hay en total?,Suma
pablito  tiene 79 balones y resta 40 balones ¿Cuanto queda?,Resta
hay 76 niños en clase y se van 7 ¿Cuantos niños quedan?,Resta
perro tiene 51 moviles y le entregan 72 moviles ¿Cuantos hay al final ?,Suma
ingeniero tiene 78 piedras y le extraen 13 piedras ¿Cuanto queda?,Resta
Lucas tiene 24 balones de rugby y Pedro tiene 85 balones de tenis ¿Cuantos balones hay en total?,Suma
Enrique tiene 90 canicas y le dan 4 canicas ¿Cuantos hay en total?,Suma
hay 94 pajaros en un arbol y se van volando 22 ¿Cuantos pajaros quedan?,Resta
hay 22 pajaros en un arbol y se van volando 66 ¿Cuantos pajaros quedan?,Resta
un mecanico tiene 32 frutas y resta 19 frutas ¿Cuantos le queda?,Resta
hay 4 tortillas en una mesa y se comen 55 ¿Cuantos tortillas quedan?,Resta
hay 71 tortillas en una mesa y se comen 85 ¿Cuantos tortillas quedan?,Resta
un obrero tiene 40 lapices y incluye 63 lapices ¿Cuantos tienen entre los dos?,Suma
un obrero tiene 32 unidades y le dan 5 unidades ¿Cuantos hay en total?,Suma
Enrique tiene 10 coches y le entregan 25 coches ¿Cuantos hay en total?,Suma
Pablo tiene 48 balones de futbol y Juan tiene 57 balones de basquet ¿Cuantos balones hay en total?,Suma
pablito  tiene 33 animales y con una diferencia 31 animales ¿Cuanto queda?,Resta
Cesar tiene 71 ciruela y Francisco tiene 94 peras ¿Cuantos frutas hay en total?,Suma
un camarero tiene 97 lapices y le quitan 96 lapices ¿Cuantos tiene al final?,Resta
hay 71 niños en clase y se van 16 ¿Cuantos niños quedan?,Resta
hay 29 pajaros en un arbol y se van volando 42 ¿Cuantos pajaros quedan?,Resta
Roberto tiene 25 peras y Pablo tiene 88 platano ¿Cuantos frutas hay en total?,Suma
perro tiene 70 piedras y con una diferencia 11 piedras ¿Cuantos tiene al final?,Resta
Francisco tiene 11 manzanas y Gustavo tiene 48 platano ¿Cuantos frutas hay en total?,Suma
jose tiene 90 piedras y suma 60 piedras ¿Cuantos hay en total?,Suma
medico tiene 38 coches y le quitan 35 coches ¿Cuanto queda?,Resta
Pablo tiene 99 balones de tenis y Julio tiene 71 balones de tenis ¿Cuantos balones hay en total?,Suma
hay 88 niños en clase y se van 71 ¿Cuantos niños quedan?,Resta
Celeste tiene 22 balones de futbol y Francisco tiene 84 balones de rugby ¿Cuantos balones hay en total?,Suma
Lucas tiene 79 balones de voley y Celeste tiene 87 balones de futbol ¿Cuantos balones hay en total?,Suma
jose tiene 60 sillas y con una diferencia 44 sillas ¿Cuantos le queda?,Resta
Cesar tiene 6 peras y Pedro tiene 54 manzanas ¿Cuantos frutas hay en total?,Suma
hay 51 niños en clase y se van 21 ¿Cuantos niños quedan?,Resta
una actriz tiene 57 canicas y con una diferencia 3 canicas ¿Cuantos tiene al final?,Resta
un cirujano tiene 21 animales y le extraen 21 animales ¿Cuantos le queda?,Resta
jose tiene 64 moviles y excluye 44 moviles ¿Cuantos le queda?,Resta
Pablo tiene 100 peras y Lucas tiene 1 melocotones ¿Cuantos frutas hay en total?,Suma
hay 26 tortillas en una mesa y se comen 33 ¿Cuantos tortillas quedan?,Resta
hay 20 pajaros en un arbol y se van volando 45 ¿Cuantos pajaros quedan?,Resta
Juan tiene 81 balones de basquet y Francisco tiene 7 balones de futbol ¿Cuantos balones hay en total?,Suma
hay 50 niños en clase y se van 69 ¿Cuantos niños quedan?,Resta
Juan tiene 45 balones de rugby y Celeste tiene 7 balones de basquet ¿Cuantos balones hay en total?,Suma
Roberto tiene 5 papayas y Julio tiene 91 papayas ¿Cuantos frutas hay en total?,Suma
Julio tiene 41 balones de rugby y Francisco tiene 80 balones de tenis ¿Cuantos balones hay en total?,Suma
Celeste tiene 67 peras y Gustavo tiene 36 coco ¿Cuantos frutas hay en total?,Suma
Pedro tiene 54 manzanas y Roberto tiene 28 toronjas ¿Cuantos frutas hay en total?,Suma
Ana tiene 1 balones de futbol y Cesar tiene 15 balones de rugby ¿Cuantos balones hay en total?,Suma
Enrique tiene 22 lapices y suma 94 lapices ¿Cuantos hay al final ?,Suma
un cirujano tiene 56 canicas y le extraen 45 canicas ¿Cuantos tiene al final?,Resta
un albañil tiene 45 animales y le dan 26 animales ¿Cuantos hay al final ?,Suma
Ana tiene 91 balones de tenis y Celeste tiene 93 balones de voley ¿Cuantos balones hay en total?,Suma
Gustavo tiene 39 balones de basquet y Juan tiene 41 balones de basquet ¿Cuantos balones hay en total?,Suma
hay 32 tortillas en una mesa y se comen 20 ¿Cuantos tortillas quedan?,Resta
un albañil tiene 4 coches y añade 12 coches ¿Cuantos hay en total?,Suma
Ana tiene 1 balones de basquet y Pedro tiene 43 balones de tenis ¿Cuantos balones hay en total?,Suma
un profesor tiene 47 teles y añade 59 teles ¿Cuantos hay al final ?,Suma
paloma tiene 92 coches y con una diferencia 44 coches ¿Cuantos le queda?,Resta
Gustavo tiene 69 peras y Ana tiene 65 manzanas ¿Cuantos frutas hay en total?,Suma
Juan tiene 87 balones de voley y Pablo tiene 5 balones de basquet ¿Cuantos balones hay en total?,Suma
una actriz tiene 59 sillas y suma 75 sillas ¿Cuantos hay al final ?,Suma
perro tiene 64 piedras y resta 27 piedras ¿Cuantos tiene al final?,Resta
un actor tiene 38 mesas y añade 66 mesas ¿Cuantos hay al final ?,Suma
hay 55 pajaros en un arbol y se van volando 78 ¿Cuantos pajaros quedan?,Resta
hay 45 tortillas en una mesa y se comen 28 ¿Cuantos tortillas quedan?,Resta
Pablo tiene 44 balones de tenis y Pedro tiene 49 balones de rugby ¿Cuantos balones hay en total?,Suma
un profesor tiene 10 carteras y suma 27 carteras ¿Cuantos tienen entre los dos?,Suma
jose tiene 76 mesas y le extraen 14 mesas ¿Cuantos le queda?,Resta
hay 20 niños en clase y se van 94 ¿Cuantos niños quedan?,Resta
Lorena tiene 24 platano y Pedro tiene 97 manzanas ¿Cuantos frutas hay en total?,Suma
