Problema,Tipo
perro tiene 42 moviles y le entregan 37 moviles ¿Cuantos hay al final ?,Suma
medico tiene 58 frutas y añade 45 frutas ¿Cuantos tienen entre los dos?,Suma
Pedro tiene 69 balones de futbol y Gustavo tiene 32 balones de futbol ¿Cuantos balones hay en total?,Suma
profesor tiene 84 lapices y resta 47 lapices ¿Cuantos tiene al final?,Resta
hay 32 pajaros en un arbol y se van volando 37 ¿Cuantos pajaros quedan?,Resta
hay 6 niños en clase y se van 87 ¿Cuantos niños quedan?,Resta
Enrique tiene 30 coches y añade 91 coches ¿Cuantos tienen entre los dos?,Suma
Francisco tiene 58 platano y Gustavo tiene 48 platano ¿Cuantos frutas hay en total?,Suma
pablito  tiene 84 pajaros y con una diferencia 50 pajaros ¿Cuanto queda?,Resta
hay 50 tortillas en una mesa y se comen 94 ¿Cuantos tortillas quedan?,Resta
un actor tiene 72 carteras y le extraen 31 carteras ¿Cuantos le queda?,Resta
cirujano tiene 59 moviles y le entregan 53 moviles ¿Cuantos hay en total?,Suma
un actor tiene 46 teles y incluye 67 teles ¿Cuantos hay al final ?,Suma
un policia tiene 36 unidades y le quitan 13 unidades ¿Cuantos le queda?,Resta
un camarero tiene 56 lapices y con una diferencia 26 lapices ¿Cuantos tiene al final?,Resta
pablito  tiene 25 animales y añade 87 animales ¿Cuantos hay en total?,Suma
hay 9 niños en clase y se van 83 ¿Cuantos niños quedan?,Resta
pablito  tiene 53 mesas y le entregan 90 mesas ¿Cuantos tienen entre los dos?,Suma
Julio tiene 73 toronjas y Juan tiene 96 manzanas ¿Cuantos frutas hay en total?,Suma
Gustavo tiene 30 balones de voley y Federico tiene 84 balones de futbol ¿Cuantos balones hay en total?,Suma
ingeniero tiene 92 canicas y suma 21 canicas ¿Cuantos tienen entre los dos?,Suma
programador tiene 20 teles y excluye 20 teles ¿Cuantos tiene al final?,Resta
hay 29 pajaros en un arbol y se van volando 95 ¿Cuantos pajaros quedan?,Resta
Roberto tiene 51 balones de rugby y Ana tiene 16 balones de basquet ¿Cuantos balones hay en total?,Suma
Ana tiene 1 platano y Federico tiene 74 melocotones ¿Cuantos frutas hay en total?,Suma
programador tiene 34 lapices y incluye 1 lapices ¿Cuantos tienen entre los dos?,Suma
hay 45 niños en clase y se van 98 ¿Cuantos niños quedan?,Resta
un cirujano tiene 57 pajaros y excluye 39 pajaros ¿Cuantos tiene al final?,Resta
fontanero tiene 53 sillas y excluye 13 sillas ¿Cuantos tiene al final?,Resta
un bombero tiene 90 moviles y resta 52 moviles ¿Cuantos le queda?,Resta
Lorena tiene 49 balones de rugby y Ana tiene 21 balones de rugby ¿Cuantos balones hay en total?,Suma
Roberto tiene 77 platano y Pablo tiene 23 toronjas ¿Cuantos frutas hay en total?,Suma
fontanero tiene 87 frutas y excluye 32 frutas ¿Cuanto queda?,Resta
hay 40 tortillas en una mesa y se comen 64 ¿Cuantos tortillas quedan?,Resta
medico tiene 83 sillas y resta 46 sillas ¿Cuantos tiene al final?,Resta
hay 98 niños en clase y se van 58 ¿Cuantos niños quedan?,Resta
Lucas tiene 69 manzanas y Pedro tiene 25 uvas ¿Cuantos frutas hay en total?,Suma
hay 30 pajaros en un arbol y se van volando 39 ¿Cuantos pajaros quedan?,Resta
hay 10 niños en clase y se van 11 ¿Cuantos niños quedan?,Resta
Lorena tiene 15 papayas y Roberto tiene 49 uvas ¿Cuantos frutas hay en total?,Suma
un obrero tiene 68 balones y le quitan 52 balones ¿Cuantos le queda?,Resta
un albañil tiene 46 canicas y le entregan 76 canicas ¿Cuantos tienen entre los dos?,Suma
una actriz tiene 39 unidades y le dan 48 unidades ¿Cuantos tienen entre los dos?,Suma
hay 70 tortillas en una mesa y se comen 48 ¿Cuantos tortillas quedan?,Resta
Ana tiene 15 toronjas y Celeste tiene 42 uvas ¿Cuantos frutas hay en total?,Suma
hay 46 niños en clase y se van 48 ¿Cuantos niños quedan?,Resta
Enrique tiene 35 pajaros y incluye 20 pajaros ¿Cuantos hay en total?,Suma
Pedro tiene 19 melocotones y Cesar tiene 5 papayas ¿Cuantos frutas hay en total?,Suma
hay 5 niños en clase y se van 48 ¿Cuantos niños quedan?,Resta
una actriz tiene 60 balones y suma 94 balones ¿Cuantos hay al final ?,Suma
Juan tiene 43 balones de voley y Pablo tiene 16 balones de basquet ¿Cuantos balones hay en total?,Suma
Pedro tiene 73 balones de voley y Francisco tiene 18 balones de voley ¿Cuantos balones hay en total?,Suma
fontanero tiene 11 teles y le entregan 1 teles ¿Cuantos hay en total?,Suma
hay 9 niños en clase y se van 93 ¿Cuantos niños quedan?,Resta
Celeste tiene 10 balones de rugby y Lorena tiene 63 balones de futbol ¿Cuantos balones hay en total?,Suma
Un carpitero tiene 6 canicas y suma 20 canicas ¿Cuantos hay en total?,Suma
Enrique tiene 3 coches y añade 42 coches ¿Cuantos tienen entre los dos?,Suma
Pablo tiene 26 balones de basquet y Julio tiene 83 balones de basquet ¿Cuantos balones hay en total?,Suma
Francisco tiene 49 platano y Federico tiene 96 manzanas ¿Cuantos frutas hay en total?,Suma
Lucas tiene 82 platano y Pedro tiene 1 manzanas ¿Cuantos frutas hay en total?,Suma
medico tiene 31 canicas y suma 17 canicas ¿Cuantos tienen entre los dos?,Suma
ingeniero tiene 35 piedras y le extraen 27 piedras ¿Cuantos le queda?,Resta
Cesar tiene 97 balones de basquet y Juan tiene 90 balones de basquet ¿Cuantos balones hay en total?,Suma
Roberto tiene 59 manzanas y Julio tiene 21 ciruela ¿Cuantos frutas hay en total?,Suma
un mecanico tiene 97 unidades y añade 19 unidades ¿Cuantos tienen entre los dos?,Suma
hay 1 pajaros en un arbol y se van volando 38 ¿Cuantos pajaros quedan?,Resta
hay 100 pajaros en un arbol y se van volando 97 ¿Cuantos pajaros quedan?,Resta
hay 100 tortillas en una mesa y se comen 85 ¿Cuantos tortillas quedan?,Resta
Un carpitero tiene 6 coches y con una diferencia 3 coches ¿Cuantos le queda?,Resta
un albañil tiene 58 sillas y le extraen 16 sillas ¿Cuantos tiene al final?,Resta
Francisco tiene 29 balones de futbol y Roberto tiene 68 balones de voley ¿Cuantos balones hay en total?,Suma
pablito  tiene 64 animales y resta 33 animales ¿Cuanto queda?,Resta
hay 43 niños en clase y se van 98 ¿Cuantos niños quedan?,Resta
programador tiene 15 teles y incluye 87 teles ¿Cuantos hay en total?,Suma
Enrique tiene 84 carteras y suma 44 carteras ¿Cuantos hay en total?,Suma
Lucas tiene 43 balones de voley y Francisco tiene 14 balones de rugby ¿Cuantos balones hay en total?,Suma
Un carpitero tiene 55 coches y incluye 37 coches ¿Cuantos tienen entre los dos?,Suma
hay 28 tortillas en una mesa y se comen 39 ¿Cuantos tortillas quedan?,Resta
un actor tiene 95 frutas y añade 64 frutas ¿Cuantos hay en total?,Suma
hay 48 niños en clase y se van 77 ¿Cuantos niños quedan?,Resta
Lorena tiene 41 balones de tenis y Ana tiene 47 balones de voley ¿Cuantos balones hay en total?,Suma
un perro tiene 53 unidades y le dan 84 unidades ¿Cuantos hay al final ?,Suma
hay 61 niños en clase y se van 49 ¿Cuantos niños quedan?,Resta
Pedro tiene 35 balones de basquet y Roberto tiene 39 balones de tenis ¿Cuantos balones hay en total?,Suma
Federico tiene 79 balones de futbol y Ana tiene 48 balones de voley ¿Cuantos balones hay en total?,Suma
programador tiene 80 sillas y con una diferencia 37 sillas ¿Cuantos le queda?,Resta
Julio tiene 88 melocotones y Francisco tiene 57 peras ¿Cuantos frutas hay en total?,Suma
Enrique tiene 87 coches y resta 37 coches ¿Cuantos le queda?,Resta
Roberto tiene 79 peras y Ana tiene 92 sandias ¿Cuantos frutas hay en total?,Suma
hay 19 niños en clase y se van 1 ¿Cuantos niños quedan?,Resta
piloto tiene 81 frutas y con una diferencia 65 frutas ¿Cuanto queda?,Resta
paloma tiene 37 teles y excluye 5 teles ¿Cuantos le queda?,Resta
un mecanico tiene 92 pajaros y le quitan 8 pajaros ¿Cuantos le queda?,Resta
hay 33 pajaros en un arbol y se van volando 24 ¿Cuantos pajaros quedan?,Resta
Roberto tiene 62 coco y Julio tiene 64 papayas ¿Cuantos frutas hay en total?,Suma
Celeste tiene 41 balones de basquet y Federico tiene 87 balones de rugby ¿Cuantos balones hay en total?,Suma
hay 86 tortillas en una mesa y se comen 32 ¿Cuantos tortillas quedan?,Resta
Julio tiene 42 toronjas y Francisco tiene 77 papayas ¿Cuantos frutas hay en total?,Suma
hay 70 niños en clase y se van 58 ¿Cuantos niños quedan?,Resta
piloto tiene 61 mesas y con una diferencia 40 mesas ¿Cuanto queda?,Resta
ingeniero tiene 25 canicas y suma 70 canicas ¿Cuantos hay en total?,Suma
ingeniero tiene 58 canicas y con una diferencia 24 canicas ¿Cuanto queda?,Resta
un perro tiene 62 lapices y excluye 34 lapices ¿Cuantos tiene al final?,Resta
un camarero tiene 38 canicas y añade 99 canicas ¿Cuantos tienen entre los dos?,Suma
hay 87 pajaros en un arbol y se van volando 76 ¿Cuantos pajaros quedan?,Resta
un perro tiene 45 lapices y resta 13 lapices ¿Cuantos tiene al final?,Resta
Julio tiene 99 balones de futbol y Juan tiene 85 balones de futbol ¿Cuantos balones hay en total?,Suma
piloto tiene 52 canicas y con una diferencia 44 canicas ¿Cuantos le queda?,Resta
programador tiene 20 pajaros y incluye 98 pajaros ¿Cuantos tienen entre los dos?,Suma
un camarero tiene 71 frutas y con una diferencia 53 frutas ¿Cuantos le queda?,Resta
Pedro tiene 1 uvas y Francisco tiene 71 coco ¿Cuantos frutas hay en total?,Suma
Francisco tiene 50 balones de tenis y Celeste tiene 89 balones de rugby ¿Cuantos balones hay en total?,Suma
ingeniero tiene 72 piedras y le entregan 29 piedras ¿Cuantos hay en total?,Suma
un obrero tiene 26 mesas y incluye 9 mesas ¿Cuantos hay al final ?,Suma
hay 38 pajaros en un arbol y se van volando 69 ¿Cuantos pajaros quedan?,Resta
hay 74 pajaros en un arbol y se van volando 44 ¿Cuantos pajaros quedan?,Resta
un albañil tiene 50 teles y con una diferencia 20 teles ¿Cuantos tiene al final?,Resta
hay 88 tortillas en una mesa y se comen 95 ¿Cuantos tortillas quedan?,Resta
Cesar tiene 81 melocotones y Ana tiene 6 peras ¿Cuantos frutas hay en total?,Suma
hay 27 niños en clase y se van 82 ¿Cuantos niños quedan?,Resta
Gustavo tiene 34 balones de voley y Pedro tiene 97 balones de voley ¿Cuantos balones hay en total?,Suma
hay 13 niños en clase y se van 58 ¿Cuantos niños quedan?,Resta
hay 70 niños en clase y se van 28 ¿Cuantos niños quedan?,Resta
Gustavo tiene 31 melocotones y Ana tiene 40 manzanas ¿Cuantos frutas hay en total?,Suma
hay 1 niños en clase y se van 42 ¿Cuantos niños quedan?,Resta
hay 14 pajaros en un arbol y se van volando 39 ¿Cuantos pajaros quedan?,Resta
jose tiene 67 animales y añade 84 animales ¿Cuantos tienen entre los dos?,Suma
cirujano tiene 79 moviles y excluye 18 moviles ¿Cuantos tiene al final?,Resta
un bombero tiene 49 frutas y le quitan 36 frutas ¿Cuanto queda?,Resta
Pablo tiene 73 balones de basquet y Roberto tiene 26 balones de tenis ¿Cuantos balones hay en total?,Suma
paloma tiene 34 unidades y le entregan 42 unidades ¿Cuantos tienen entre los dos?,Suma
un policia tiene 89 unidades y añade 7 unidades ¿Cuantos hay en total?,Suma
programador tiene 50 lapices y excluye 37 lapices ¿Cuantos tiene al final?,Resta
Una azafata tiene 49 moviles y le entregan 92 moviles ¿Cuantos tienen entre los dos?,Suma
medico tiene 75 moviles y incluye 64 moviles ¿Cuantos tienen entre los dos?,Suma
un actor tiene 25 moviles y excluye 12 moviles ¿Cuanto queda?,Resta
un cirujano tiene 33 sillas y añade 67 sillas ¿Cuantos hay al final ?,Suma
Cesar tiene 46 platano y Gustavo tiene 59 manzanas ¿Cuantos frutas hay en total?,Suma
hay 12 pajaros en un arbol y se van volando 38 ¿Cuantos pajaros quedan?,Resta
jose tiene 100 teles y le dan 55 teles ¿Cuantos tienen entre los dos?,Suma
hay 100 niños en clase y se van 14 ¿Cuantos niños quedan?,Resta
un actor tiene 36 frutas y le dan 6 frutas ¿Cuantos tienen entre los dos?,Suma
hay 61 pajaros en un arbol y se van volando 99 ¿Cuantos pajaros quedan?,Resta
programador tiene 74 moviles y con una diferencia 31 moviles ¿Cuanto queda?,Resta
hay 74 niños en clase y se van 9 ¿Cuantos niños quedan?,Resta
perro tiene 81 relojes y le quitan 55 relojes ¿Cuanto queda?,Resta
ingeniero tiene 43 piedras y le extraen 15 piedras ¿Cuanto queda?,Resta
piloto tiene 25 lapices y suma 53 lapices ¿Cuantos hay al final ?,Suma
hay 14 pajaros en un arbol y se van volando 88 ¿Cuantos pajaros quedan?,Resta
Pedro tiene 25 platano y Julio tiene 5 coco ¿Cuantos frutas hay en total?,Suma
un mecanico tiene 34 carteras y suma 50 carteras ¿Cuantos hay en total?,Suma
hay 30 niños en clase y se van 33 ¿Cuantos niños quedan?,Resta
hay 93 pajaros en un arbol y se van volando 37 ¿Cuantos pajaros quedan?,Resta
programador tiene 82 sillas y le quitan 12 sillas ¿Cuantos tiene al final?,Resta
una actriz tiene 67 unidades y le quitan 17 unidades ¿Cuantos le queda?,Resta
Cesar tiene 71 platano y Lucas tiene 70 platano ¿Cuantos frutas hay en total?,Suma
un perro tiene 75 moviles y resta 47 moviles ¿Cuanto queda?,Resta
un mecanico tiene 11 coches y suma 76 coches ¿Cuantos hay al final ?,Suma
un cirujano tiene 32 mesas y suma 74 mesas ¿Cuantos tienen entre los dos?,Suma
Julio tiene 26 uvas y Lucas tiene 89 toronjas ¿Cuantos frutas hay en total?,Suma
un cirujano tiene 73 relojes y resta 27 relojes ¿Cuantos le queda?,Resta
Lorena tiene 39 balones de tenis y Gustavo tiene 68 balones de voley ¿Cuantos balones hay en total?,Suma
Lucas tiene 12 manzanas y Pablo tiene 21 ciruela ¿Cuantos frutas hay en total?,Suma
un albañil tiene 27 lapices y incluye 11 lapices ¿Cuantos hay en total?,Suma
Federico tiene 56 balones de tenis y Lorena tiene 39 balones de futbol ¿Cuantos balones hay en total?,Suma
programador tiene 98 pajaros y le extraen 74 pajaros ¿Cuantos tiene al final?,Resta
paloma tiene 62 mesas y le extraen 50 mesas ¿Cuantos tiene al final?,Resta
Pablo tiene 49 balones de futbol y Cesar tiene 4 balones de rugby ¿Cuantos balones hay en total?,Suma
hay 44 tortillas en una mesa y se comen 73 ¿Cuantos tortillas quedan?,Resta
Celeste tiene 35 toronjas y Lorena tiene 60 sandias ¿Cuantos frutas hay en total?,Suma
hay 12 pajaros en un arbol y se van volando 9 ¿Cuantos pajaros quedan?,Resta
paloma tiene 32 sillas y incluye 82 sillas ¿Cuantos hay al final ?,Suma
programador tiene 46 lapices y con una diferencia 16 lapices ¿Cuantos tiene al final?,Resta
Un carpitero tiene 20 coches y le quitan 14 coches ¿Cuantos le queda?,Resta
hay 76 niños en clase y se van 48 ¿Cuantos niños quedan?,Resta
Gustavo tiene 68 manzanas y Juan tiene 87 ciruela ¿Cuantos frutas hay en total?,Suma
hay 24 niños en clase y se van 21 ¿Cuantos niños quedan?,Resta
hay 64 tortillas en una mesa y se comen 25 ¿Cuantos tortillas quedan?,Resta
Una azafata tiene 68 moviles y resta 28 moviles ¿Cuantos tiene al final?,Resta
hay 98 pajaros en un arbol y se van volando 22 ¿Cuantos pajaros quedan?,Resta
pablito  tiene 46 moviles y resta 34 moviles ¿Cuanto queda?,Resta
una actriz tiene 59 unidades y incluye 91 unidades ¿Cuantos hay en total?,Suma
pablito  tiene 92 frutas y con una diferencia 1 frutas ¿Cuantos le queda?,Resta
Pedro tiene 6 peras y Lorena tiene 58 papayas ¿Cuantos frutas hay en total?,Suma
hay 47 pajaros en un arbol y se van volando 38 ¿Cuantos pajaros quedan?,Resta
Ana tiene 15 toronjas y Lucas tiene 59 peras ¿Cuantos frutas hay en total?,Suma
hay 10 pajaros en un arbol y se van volando 90 ¿Cuantos pajaros quedan?,Resta
Pedro tiene 90 sandias y Juan tiene 83 coco ¿Cuantos frutas hay en total?,Suma
pablito  tiene 96 frutas y le quitan 34 frutas ¿Cuanto queda?,Resta
un obrero tiene 38 teles y excluye 37 teles ¿Cuantos tiene al final?,Resta
un profesor tiene 66 coches y le extraen 37 coches ¿Cuantos tiene al final?,Resta
hay 54 niños en clase y se van 52 ¿Cuantos niños quedan?,Resta
hay 40 tortillas en una mesa y se comen 60 ¿Cuantos tortillas quedan?,Resta
hay 48 tortillas en una mesa y se comen 89 ¿Cuantos tortillas quedan?,Resta
cirujano tiene 73 frutas y incluye 63 frutas ¿Cuantos hay en total?,Suma
hay 22 tortillas en una mesa y se comen 93 ¿Cuantos tortillas quedan?,Resta
un obrero tiene 99 piedras y suma 96 piedras ¿Cuantos hay en total?,Suma
jose tiene 70 moviles y le entregan 12 moviles ¿Cuantos hay al final ?,Suma
Pablo tiene 5 coco y Ana tiene 75 coco ¿Cuantos frutas hay en total?,Suma
Federico tiene 24 balones de futbol y Francisco tiene 25 balones de rugby ¿Cuantos balones hay en total?,Suma
Lucas tiene 33 balones de tenis y Celeste tiene 23 balones de futbol ¿Cuantos balones hay en total?,Suma
Pedro tiene 27 balones de tenis y Francisco tiene 93 balones de rugby ¿Cuantos balones hay en total?,Suma
hay 60 tortillas en una mesa y se comen 95 ¿Cuantos tortillas quedan?,Resta
un policia tiene 54 relojes y resta 51 relojes ¿Cuantos le queda?,Resta
un bombero tiene 75 lapices y excluye 1 lapices ¿Cuantos le queda?,Resta
Una azafata tiene 92 unidades y le extraen 11 unidades ¿Cuanto queda?,Resta
hay 30 tortillas en una mesa y se comen 90 ¿Cuantos tortillas quedan?,Resta
Celeste tiene 93 balones de voley y Roberto tiene 63 balones de futbol ¿Cuantos balones hay en total?,Suma
Roberto tiene 96 toronjas y Juan tiene 1 melocotones ¿Cuantos frutas hay en total?,Suma
Una azafata tiene 92 piedras y añade 74 piedras ¿Cuantos tienen entre los dos?,Suma
hay 100 tortillas en una mesa y se comen 36 ¿Cuantos tortillas quedan?,Resta
Cesar tiene 30 sandias y Ana tiene 43 uvas ¿Cuantos frutas hay en total?,Suma
hay 6 niños en clase y se van 1 ¿Cuantos niños quedan?,Resta
profesor tiene 73 balones y le extraen 2 balones ¿Cuanto queda?,Resta
un cirujano tiene 67 piedras y excluye 11 piedras ¿Cuantos tiene al final?,Resta
perro tiene 100 sillas y excluye 86 sillas ¿Cuantos le queda?,Resta
perro tiene 43 piedras y con una diferencia 4 piedras ¿Cuantos le queda?,Resta
un obrero tiene 38 moviles y incluye 27 moviles ¿Cuantos hay en total?,Suma
fontanero tiene 64 carteras y le dan 56 carteras ¿Cuantos hay al final ?,Suma
un obrero tiene 79 pajaros y con una diferencia 41 pajaros ¿Cuantos tiene al final?,Resta
un profesor tiene 50 pajaros y excluye 39 pajaros ¿Cuantos tiene al final?,Resta
hay 31 tortillas en una mesa y se comen 9 ¿Cuantos tortillas quedan?,Resta
hay 36 pajaros en un arbol y se van volando 52 ¿Cuantos pajaros quedan?,Resta
